"","site_no","datetime","discharge_mean","gage"
"1",2089500,1930-03-01,2710,"Kinston"
"2",2089500,1930-03-02,2660,"Kinston"
"3",2089500,1930-03-03,2600,"Kinston"
"4",2089500,1930-03-04,2600,"Kinston"
"5",2089500,1930-03-05,2540,"Kinston"
"6",2089500,1930-03-06,2490,"Kinston"
"7",2089500,1930-03-07,2440,"Kinston"
"8",2089500,1930-03-08,2540,"Kinston"
"9",2089500,1930-03-09,3160,"Kinston"
"10",2089500,1930-03-10,3700,"Kinston"
"11",2089500,1930-03-11,3940,"Kinston"
"12",2089500,1930-03-12,4780,"Kinston"
"13",2089500,1930-03-13,4780,"Kinston"
"14",2089500,1930-03-14,4140,"Kinston"
"15",2089500,1930-03-15,3400,"Kinston"
"16",2089500,1930-03-16,2760,"Kinston"
"17",2089500,1930-03-17,2390,"Kinston"
"18",2089500,1930-03-18,2290,"Kinston"
"19",2089500,1930-03-19,2240,"Kinston"
"20",2089500,1930-03-20,2240,"Kinston"
"21",2089500,1930-03-21,2290,"Kinston"
"22",2089500,1930-03-22,2390,"Kinston"
"23",2089500,1930-03-23,2390,"Kinston"
"24",2089500,1930-03-24,2340,"Kinston"
"25",2089500,1930-03-25,2340,"Kinston"
"26",2089500,1930-03-26,2340,"Kinston"
"27",2089500,1930-03-27,2290,"Kinston"
"28",2089500,1930-03-28,2240,"Kinston"
"29",2089500,1930-03-29,2140,"Kinston"
"30",2089500,1930-03-30,1990,"Kinston"
"31",2089500,1930-03-31,1840,"Kinston"
"32",2089500,1930-04-01,1790,"Kinston"
"33",2089500,1930-04-02,1840,"Kinston"
"34",2089500,1930-04-03,1790,"Kinston"
"35",2089500,1930-04-04,1790,"Kinston"
"36",2089500,1930-04-05,1840,"Kinston"
"37",2089500,1930-04-06,2140,"Kinston"
"38",2089500,1930-04-07,2600,"Kinston"
"39",2089500,1930-04-08,2880,"Kinston"
"40",2089500,1930-04-09,3280,"Kinston"
"41",2089500,1930-04-10,3820,"Kinston"
"42",2089500,1930-04-11,4140,"Kinston"
"43",2089500,1930-04-12,3880,"Kinston"
"44",2089500,1930-04-13,2880,"Kinston"
"45",2089500,1930-04-14,2290,"Kinston"
"46",2089500,1930-04-15,2040,"Kinston"
"47",2089500,1930-04-16,1840,"Kinston"
"48",2089500,1930-04-17,1940,"Kinston"
"49",2089500,1930-04-18,1990,"Kinston"
"50",2089500,1930-04-19,1890,"Kinston"
"51",2089500,1930-04-20,2090,"Kinston"
"52",2089500,1930-04-21,2240,"Kinston"
"53",2089500,1930-04-22,2660,"Kinston"
"54",2089500,1930-04-23,2930,"Kinston"
"55",2089500,1930-04-24,2820,"Kinston"
"56",2089500,1930-04-25,2390,"Kinston"
"57",2089500,1930-04-26,1990,"Kinston"
"58",2089500,1930-04-27,1740,"Kinston"
"59",2089500,1930-04-28,1560,"Kinston"
"60",2089500,1930-04-29,1420,"Kinston"
"61",2089500,1930-04-30,1380,"Kinston"
"62",2089500,1930-05-01,1340,"Kinston"
"63",2089500,1930-05-02,1300,"Kinston"
"64",2089500,1930-05-03,1260,"Kinston"
"65",2089500,1930-05-04,1220,"Kinston"
"66",2089500,1930-05-05,1100,"Kinston"
"67",2089500,1930-05-06,1100,"Kinston"
"68",2089500,1930-05-07,1030,"Kinston"
"69",2089500,1930-05-08,996,"Kinston"
"70",2089500,1930-05-09,960,"Kinston"
"71",2089500,1930-05-10,960,"Kinston"
"72",2089500,1930-05-11,960,"Kinston"
"73",2089500,1930-05-12,926,"Kinston"
"74",2089500,1930-05-13,926,"Kinston"
"75",2089500,1930-05-14,926,"Kinston"
"76",2089500,1930-05-15,960,"Kinston"
"77",2089500,1930-05-16,1030,"Kinston"
"78",2089500,1930-05-17,1100,"Kinston"
"79",2089500,1930-05-18,1260,"Kinston"
"80",2089500,1930-05-19,1340,"Kinston"
"81",2089500,1930-05-20,1340,"Kinston"
"82",2089500,1930-05-21,1140,"Kinston"
"83",2089500,1930-05-22,996,"Kinston"
"84",2089500,1930-05-23,926,"Kinston"
"85",2089500,1930-05-24,1030,"Kinston"
"86",2089500,1930-05-25,1100,"Kinston"
"87",2089500,1930-05-26,996,"Kinston"
"88",2089500,1930-05-27,926,"Kinston"
"89",2089500,1930-05-28,858,"Kinston"
"90",2089500,1930-05-29,824,"Kinston"
"91",2089500,1930-05-30,758,"Kinston"
"92",2089500,1930-05-31,758,"Kinston"
"93",2089500,1930-06-01,758,"Kinston"
"94",2089500,1930-06-02,892,"Kinston"
"95",2089500,1930-06-03,926,"Kinston"
"96",2089500,1930-06-04,790,"Kinston"
"97",2089500,1930-06-05,758,"Kinston"
"98",2089500,1930-06-06,726,"Kinston"
"99",2089500,1930-06-07,790,"Kinston"
"100",2089500,1930-06-08,892,"Kinston"
"101",2089500,1930-06-09,1260,"Kinston"
"102",2089500,1930-06-10,2190,"Kinston"
"103",2089500,1930-06-11,3280,"Kinston"
"104",2089500,1930-06-12,3760,"Kinston"
"105",2089500,1930-06-13,4140,"Kinston"
"106",2089500,1930-06-14,4280,"Kinston"
"107",2089500,1930-06-15,4000,"Kinston"
"108",2089500,1930-06-16,3580,"Kinston"
"109",2089500,1930-06-17,2880,"Kinston"
"110",2089500,1930-06-18,2190,"Kinston"
"111",2089500,1930-06-19,1790,"Kinston"
"112",2089500,1930-06-20,1790,"Kinston"
"113",2089500,1930-06-21,3040,"Kinston"
"114",2089500,1930-06-22,3700,"Kinston"
"115",2089500,1930-06-23,4140,"Kinston"
"116",2089500,1930-06-24,4210,"Kinston"
"117",2089500,1930-06-25,2930,"Kinston"
"118",2089500,1930-06-26,1700,"Kinston"
"119",2089500,1930-06-27,1220,"Kinston"
"120",2089500,1930-06-28,1070,"Kinston"
"121",2089500,1930-06-29,996,"Kinston"
"122",2089500,1930-06-30,996,"Kinston"
"123",2089500,1930-07-01,926,"Kinston"
"124",2089500,1930-07-02,892,"Kinston"
"125",2089500,1930-07-03,926,"Kinston"
"126",2089500,1930-07-04,858,"Kinston"
"127",2089500,1930-07-05,858,"Kinston"
"128",2089500,1930-07-06,960,"Kinston"
"129",2089500,1930-07-07,1030,"Kinston"
"130",2089500,1930-07-08,926,"Kinston"
"131",2089500,1930-07-09,790,"Kinston"
"132",2089500,1930-07-10,790,"Kinston"
"133",2089500,1930-07-11,726,"Kinston"
"134",2089500,1930-07-12,694,"Kinston"
"135",2089500,1930-07-13,664,"Kinston"
"136",2089500,1930-07-14,664,"Kinston"
"137",2089500,1930-07-15,726,"Kinston"
"138",2089500,1930-07-16,758,"Kinston"
"139",2089500,1930-07-17,996,"Kinston"
"140",2089500,1930-07-18,1220,"Kinston"
"141",2089500,1930-07-19,1600,"Kinston"
"142",2089500,1930-07-20,1700,"Kinston"
"143",2089500,1930-07-21,1840,"Kinston"
"144",2089500,1930-07-22,2390,"Kinston"
"145",2089500,1930-07-23,2760,"Kinston"
"146",2089500,1930-07-24,2390,"Kinston"
"147",2089500,1930-07-25,1700,"Kinston"
"148",2089500,1930-07-26,1300,"Kinston"
"149",2089500,1930-07-27,1260,"Kinston"
"150",2089500,1930-07-28,1100,"Kinston"
"151",2089500,1930-07-29,960,"Kinston"
"152",2089500,1930-07-30,892,"Kinston"
"153",2089500,1930-07-31,824,"Kinston"
"154",2089500,1930-08-01,790,"Kinston"
"155",2089500,1930-08-02,758,"Kinston"
"156",2089500,1930-08-03,926,"Kinston"
"157",2089500,1930-08-04,1100,"Kinston"
"158",2089500,1930-08-05,1030,"Kinston"
"159",2089500,1930-08-06,824,"Kinston"
"160",2089500,1930-08-07,726,"Kinston"
"161",2089500,1930-08-08,576,"Kinston"
"162",2089500,1930-08-09,604,"Kinston"
"163",2089500,1930-08-10,576,"Kinston"
"164",2089500,1930-08-11,548,"Kinston"
"165",2089500,1930-08-12,548,"Kinston"
"166",2089500,1930-08-13,520,"Kinston"
"167",2089500,1930-08-14,492,"Kinston"
"168",2089500,1930-08-15,492,"Kinston"
"169",2089500,1930-08-16,492,"Kinston"
"170",2089500,1930-08-17,466,"Kinston"
"171",2089500,1930-08-18,520,"Kinston"
"172",2089500,1930-08-19,726,"Kinston"
"173",2089500,1930-08-20,664,"Kinston"
"174",2089500,1930-08-21,664,"Kinston"
"175",2089500,1930-08-22,758,"Kinston"
"176",2089500,1930-08-23,758,"Kinston"
"177",2089500,1930-08-24,634,"Kinston"
"178",2089500,1930-08-25,664,"Kinston"
"179",2089500,1930-08-26,548,"Kinston"
"180",2089500,1930-08-27,492,"Kinston"
"181",2089500,1930-08-28,440,"Kinston"
"182",2089500,1930-08-29,440,"Kinston"
"183",2089500,1930-08-30,466,"Kinston"
"184",2089500,1930-08-31,440,"Kinston"
"185",2089500,1930-09-01,414,"Kinston"
"186",2089500,1930-09-02,414,"Kinston"
"187",2089500,1930-09-03,414,"Kinston"
"188",2089500,1930-09-04,492,"Kinston"
"189",2089500,1930-09-05,466,"Kinston"
"190",2089500,1930-09-06,440,"Kinston"
"191",2089500,1930-09-07,414,"Kinston"
"192",2089500,1930-09-08,362,"Kinston"
"193",2089500,1930-09-09,440,"Kinston"
"194",2089500,1930-09-10,694,"Kinston"
"195",2089500,1930-09-11,892,"Kinston"
"196",2089500,1930-09-12,1180,"Kinston"
"197",2089500,1930-09-13,892,"Kinston"
"198",2089500,1930-09-14,664,"Kinston"
"199",2089500,1930-09-15,694,"Kinston"
"200",2089500,1930-09-16,634,"Kinston"
"201",2089500,1930-09-17,634,"Kinston"
"202",2089500,1930-09-18,758,"Kinston"
"203",2089500,1930-09-19,726,"Kinston"
"204",2089500,1930-09-20,664,"Kinston"
"205",2089500,1930-09-21,576,"Kinston"
"206",2089500,1930-09-22,520,"Kinston"
"207",2089500,1930-09-23,520,"Kinston"
"208",2089500,1930-09-24,466,"Kinston"
"209",2089500,1930-09-25,466,"Kinston"
"210",2089500,1930-09-26,466,"Kinston"
"211",2089500,1930-09-27,492,"Kinston"
"212",2089500,1930-09-28,440,"Kinston"
"213",2089500,1930-09-29,414,"Kinston"
"214",2089500,1930-09-30,414,"Kinston"
"215",2089500,1930-10-01,388,"Kinston"
"216",2089500,1930-10-02,362,"Kinston"
"217",2089500,1930-10-03,466,"Kinston"
"218",2089500,1930-10-04,388,"Kinston"
"219",2089500,1930-10-05,440,"Kinston"
"220",2089500,1930-10-06,388,"Kinston"
"221",2089500,1930-10-07,362,"Kinston"
"222",2089500,1930-10-08,338,"Kinston"
"223",2089500,1930-10-09,302,"Kinston"
"224",2089500,1930-10-10,290,"Kinston"
"225",2089500,1930-10-11,338,"Kinston"
"226",2089500,1930-10-12,314,"Kinston"
"227",2089500,1930-10-13,290,"Kinston"
"228",2089500,1930-10-14,314,"Kinston"
"229",2089500,1930-10-15,314,"Kinston"
"230",2089500,1930-10-16,314,"Kinston"
"231",2089500,1930-10-17,314,"Kinston"
"232",2089500,1930-10-18,440,"Kinston"
"233",2089500,1930-10-19,604,"Kinston"
"234",2089500,1930-10-20,548,"Kinston"
"235",2089500,1930-10-21,492,"Kinston"
"236",2089500,1930-10-22,440,"Kinston"
"237",2089500,1930-10-23,388,"Kinston"
"238",2089500,1930-10-24,362,"Kinston"
"239",2089500,1930-10-25,338,"Kinston"
"240",2089500,1930-10-26,338,"Kinston"
"241",2089500,1930-10-27,338,"Kinston"
"242",2089500,1930-10-28,362,"Kinston"
"243",2089500,1930-10-29,388,"Kinston"
"244",2089500,1930-10-30,440,"Kinston"
"245",2089500,1930-10-31,466,"Kinston"
"246",2089500,1930-11-01,440,"Kinston"
"247",2089500,1930-11-02,492,"Kinston"
"248",2089500,1930-11-03,548,"Kinston"
"249",2089500,1930-11-04,576,"Kinston"
"250",2089500,1930-11-05,604,"Kinston"
"251",2089500,1930-11-06,548,"Kinston"
"252",2089500,1930-11-07,520,"Kinston"
"253",2089500,1930-11-08,824,"Kinston"
"254",2089500,1930-11-09,892,"Kinston"
"255",2089500,1930-11-10,790,"Kinston"
"256",2089500,1930-11-11,726,"Kinston"
"257",2089500,1930-11-12,634,"Kinston"
"258",2089500,1930-11-13,604,"Kinston"
"259",2089500,1930-11-14,634,"Kinston"
"260",2089500,1930-11-15,634,"Kinston"
"261",2089500,1930-11-16,604,"Kinston"
"262",2089500,1930-11-17,604,"Kinston"
"263",2089500,1930-11-18,604,"Kinston"
"264",2089500,1930-11-19,576,"Kinston"
"265",2089500,1930-11-20,576,"Kinston"
"266",2089500,1930-11-21,576,"Kinston"
"267",2089500,1930-11-22,604,"Kinston"
"268",2089500,1930-11-23,576,"Kinston"
"269",2089500,1930-11-24,576,"Kinston"
"270",2089500,1930-11-25,604,"Kinston"
"271",2089500,1930-11-26,576,"Kinston"
"272",2089500,1930-11-27,548,"Kinston"
"273",2089500,1930-11-28,520,"Kinston"
"274",2089500,1930-11-29,520,"Kinston"
"275",2089500,1930-11-30,548,"Kinston"
"276",2089500,1930-12-01,604,"Kinston"
"277",2089500,1930-12-02,694,"Kinston"
"278",2089500,1930-12-03,664,"Kinston"
"279",2089500,1930-12-04,694,"Kinston"
"280",2089500,1930-12-05,758,"Kinston"
"281",2089500,1930-12-06,758,"Kinston"
"282",2089500,1930-12-07,758,"Kinston"
"283",2089500,1930-12-08,758,"Kinston"
"284",2089500,1930-12-09,790,"Kinston"
"285",2089500,1930-12-10,996,"Kinston"
"286",2089500,1930-12-11,1300,"Kinston"
"287",2089500,1930-12-12,1300,"Kinston"
"288",2089500,1930-12-13,1180,"Kinston"
"289",2089500,1930-12-14,1030,"Kinston"
"290",2089500,1930-12-15,996,"Kinston"
"291",2089500,1930-12-16,926,"Kinston"
"292",2089500,1930-12-17,892,"Kinston"
"293",2089500,1930-12-18,1070,"Kinston"
"294",2089500,1930-12-19,1140,"Kinston"
"295",2089500,1930-12-20,1140,"Kinston"
"296",2089500,1930-12-21,1180,"Kinston"
"297",2089500,1930-12-22,1260,"Kinston"
"298",2089500,1930-12-23,1560,"Kinston"
"299",2089500,1930-12-24,1650,"Kinston"
"300",2089500,1930-12-25,1650,"Kinston"
"301",2089500,1930-12-26,1600,"Kinston"
"302",2089500,1930-12-27,1740,"Kinston"
"303",2089500,1930-12-28,1890,"Kinston"
"304",2089500,1930-12-29,2290,"Kinston"
"305",2089500,1930-12-30,2820,"Kinston"
"306",2089500,1930-12-31,3400,"Kinston"
"307",2089500,1931-01-01,3640,"Kinston"
"308",2089500,1931-01-02,3520,"Kinston"
"309",2089500,1931-01-03,2820,"Kinston"
"310",2089500,1931-01-04,2190,"Kinston"
"311",2089500,1931-01-05,2140,"Kinston"
"312",2089500,1931-01-06,2090,"Kinston"
"313",2089500,1931-01-07,2040,"Kinston"
"314",2089500,1931-01-08,2040,"Kinston"
"315",2089500,1931-01-09,2090,"Kinston"
"316",2089500,1931-01-10,2190,"Kinston"
"317",2089500,1931-01-11,2240,"Kinston"
"318",2089500,1931-01-12,2240,"Kinston"
"319",2089500,1931-01-13,2040,"Kinston"
"320",2089500,1931-01-14,2090,"Kinston"
"321",2089500,1931-01-15,2880,"Kinston"
"322",2089500,1931-01-16,3460,"Kinston"
"323",2089500,1931-01-17,3700,"Kinston"
"324",2089500,1931-01-18,3580,"Kinston"
"325",2089500,1931-01-19,3160,"Kinston"
"326",2089500,1931-01-20,2660,"Kinston"
"327",2089500,1931-01-21,2490,"Kinston"
"328",2089500,1931-01-22,2200,"Kinston"
"329",2089500,1931-01-23,2200,"Kinston"
"330",2089500,1931-01-24,2200,"Kinston"
"331",2089500,1931-01-25,2200,"Kinston"
"332",2089500,1931-01-26,2200,"Kinston"
"333",2089500,1931-01-27,2200,"Kinston"
"334",2089500,1931-01-28,2200,"Kinston"
"335",2089500,1931-01-29,1600,"Kinston"
"336",2089500,1931-01-30,1600,"Kinston"
"337",2089500,1931-01-31,1600,"Kinston"
"338",2089500,1931-02-01,1400,"Kinston"
"339",2089500,1931-02-02,1400,"Kinston"
"340",2089500,1931-02-03,1400,"Kinston"
"341",2089500,1931-02-04,1400,"Kinston"
"342",2089500,1931-02-05,1200,"Kinston"
"343",2089500,1931-02-06,1200,"Kinston"
"344",2089500,1931-02-07,1200,"Kinston"
"345",2089500,1931-02-08,1200,"Kinston"
"346",2089500,1931-02-09,1200,"Kinston"
"347",2089500,1931-02-10,1200,"Kinston"
"348",2089500,1931-02-11,1300,"Kinston"
"349",2089500,1931-02-12,1300,"Kinston"
"350",2089500,1931-02-13,1300,"Kinston"
"351",2089500,1931-02-14,1300,"Kinston"
"352",2089500,1931-02-15,1300,"Kinston"
"353",2089500,1931-02-16,1300,"Kinston"
"354",2089500,1931-02-17,1300,"Kinston"
"355",2089500,1931-02-18,1700,"Kinston"
"356",2089500,1931-02-19,1700,"Kinston"
"357",2089500,1931-02-20,1700,"Kinston"
"358",2089500,1931-02-21,1700,"Kinston"
"359",2089500,1931-02-22,1700,"Kinston"
"360",2089500,1931-02-23,1700,"Kinston"
"361",2089500,1931-02-24,1700,"Kinston"
"362",2089500,1931-02-25,1400,"Kinston"
"363",2089500,1931-02-26,1400,"Kinston"
"364",2089500,1931-02-27,1400,"Kinston"
"365",2089500,1931-02-28,1200,"Kinston"
"366",2089500,1931-03-01,1300,"Kinston"
"367",2089500,1931-03-02,1300,"Kinston"
"368",2089500,1931-03-03,1300,"Kinston"
"369",2089500,1931-03-04,1300,"Kinston"
"370",2089500,1931-03-05,1500,"Kinston"
"371",2089500,1931-03-06,1500,"Kinston"
"372",2089500,1931-03-07,1500,"Kinston"
"373",2089500,1931-03-08,1390,"Kinston"
"374",2089500,1931-03-09,1390,"Kinston"
"375",2089500,1931-03-10,1260,"Kinston"
"376",2089500,1931-03-11,1260,"Kinston"
"377",2089500,1931-03-12,1340,"Kinston"
"378",2089500,1931-03-13,1440,"Kinston"
"379",2089500,1931-03-14,1390,"Kinston"
"380",2089500,1931-03-15,1260,"Kinston"
"381",2089500,1931-03-16,1140,"Kinston"
"382",2089500,1931-03-17,1060,"Kinston"
"383",2089500,1931-03-18,1020,"Kinston"
"384",2089500,1931-03-19,1020,"Kinston"
"385",2089500,1931-03-20,977,"Kinston"
"386",2089500,1931-03-21,1020,"Kinston"
"387",2089500,1931-03-22,1060,"Kinston"
"388",2089500,1931-03-23,1100,"Kinston"
"389",2089500,1931-03-24,1340,"Kinston"
"390",2089500,1931-03-25,2300,"Kinston"
"391",2089500,1931-03-26,3120,"Kinston"
"392",2089500,1931-03-27,3060,"Kinston"
"393",2089500,1931-03-28,3000,"Kinston"
"394",2089500,1931-03-29,2880,"Kinston"
"395",2089500,1931-03-30,2640,"Kinston"
"396",2089500,1931-03-31,2460,"Kinston"
"397",2089500,1931-04-01,2520,"Kinston"
"398",2089500,1931-04-02,3000,"Kinston"
"399",2089500,1931-04-03,3120,"Kinston"
"400",2089500,1931-04-04,2880,"Kinston"
"401",2089500,1931-04-05,3060,"Kinston"
"402",2089500,1931-04-06,3700,"Kinston"
"403",2089500,1931-04-07,4190,"Kinston"
"404",2089500,1931-04-08,4590,"Kinston"
"405",2089500,1931-04-09,5090,"Kinston"
"406",2089500,1931-04-10,5750,"Kinston"
"407",2089500,1931-04-11,6270,"Kinston"
"408",2089500,1931-04-12,6930,"Kinston"
"409",2089500,1931-04-13,7410,"Kinston"
"410",2089500,1931-04-14,7780,"Kinston"
"411",2089500,1931-04-15,7910,"Kinston"
"412",2089500,1931-04-16,7530,"Kinston"
"413",2089500,1931-04-17,6380,"Kinston"
"414",2089500,1931-04-18,3910,"Kinston"
"415",2089500,1931-04-19,2520,"Kinston"
"416",2089500,1931-04-20,2130,"Kinston"
"417",2089500,1931-04-21,2080,"Kinston"
"418",2089500,1931-04-22,2240,"Kinston"
"419",2089500,1931-04-23,2350,"Kinston"
"420",2089500,1931-04-24,2520,"Kinston"
"421",2089500,1931-04-25,2640,"Kinston"
"422",2089500,1931-04-26,2760,"Kinston"
"423",2089500,1931-04-27,2760,"Kinston"
"424",2089500,1931-04-28,2520,"Kinston"
"425",2089500,1931-04-29,2350,"Kinston"
"426",2089500,1931-04-30,2240,"Kinston"
"427",2089500,1931-05-01,2130,"Kinston"
"428",2089500,1931-05-02,1960,"Kinston"
"429",2089500,1931-05-03,1860,"Kinston"
"430",2089500,1931-05-04,1760,"Kinston"
"431",2089500,1931-05-05,1720,"Kinston"
"432",2089500,1931-05-06,1820,"Kinston"
"433",2089500,1931-05-07,1920,"Kinston"
"434",2089500,1931-05-08,1960,"Kinston"
"435",2089500,1931-05-09,2300,"Kinston"
"436",2089500,1931-05-10,3060,"Kinston"
"437",2089500,1931-05-11,4510,"Kinston"
"438",2089500,1931-05-12,4670,"Kinston"
"439",2089500,1931-05-13,5180,"Kinston"
"440",2089500,1931-05-14,5750,"Kinston"
"441",2089500,1931-05-15,6050,"Kinston"
"442",2089500,1931-05-16,5650,"Kinston"
"443",2089500,1931-05-17,4430,"Kinston"
"444",2089500,1931-05-18,2640,"Kinston"
"445",2089500,1931-05-19,2180,"Kinston"
"446",2089500,1931-05-20,1920,"Kinston"
"447",2089500,1931-05-21,1720,"Kinston"
"448",2089500,1931-05-22,1660,"Kinston"
"449",2089500,1931-05-23,1960,"Kinston"
"450",2089500,1931-05-24,2880,"Kinston"
"451",2089500,1931-05-25,3980,"Kinston"
"452",2089500,1931-05-26,4590,"Kinston"
"453",2089500,1931-05-27,4510,"Kinston"
"454",2089500,1931-05-28,5450,"Kinston"
"455",2089500,1931-05-29,6160,"Kinston"
"456",2089500,1931-05-30,6270,"Kinston"
"457",2089500,1931-05-31,5750,"Kinston"
"458",2089500,1931-06-01,3640,"Kinston"
"459",2089500,1931-06-02,1960,"Kinston"
"460",2089500,1931-06-03,1520,"Kinston"
"461",2089500,1931-06-04,1340,"Kinston"
"462",2089500,1931-06-05,1260,"Kinston"
"463",2089500,1931-06-06,1260,"Kinston"
"464",2089500,1931-06-07,1180,"Kinston"
"465",2089500,1931-06-08,1100,"Kinston"
"466",2089500,1931-06-09,1100,"Kinston"
"467",2089500,1931-06-10,1060,"Kinston"
"468",2089500,1931-06-11,977,"Kinston"
"469",2089500,1931-06-12,940,"Kinston"
"470",2089500,1931-06-13,868,"Kinston"
"471",2089500,1931-06-14,833,"Kinston"
"472",2089500,1931-06-15,765,"Kinston"
"473",2089500,1931-06-16,868,"Kinston"
"474",2089500,1931-06-17,1100,"Kinston"
"475",2089500,1931-06-18,1500,"Kinston"
"476",2089500,1931-06-19,2000,"Kinston"
"477",2089500,1931-06-20,2200,"Kinston"
"478",2089500,1931-06-21,2100,"Kinston"
"479",2089500,1931-06-22,1800,"Kinston"
"480",2089500,1931-06-23,1500,"Kinston"
"481",2089500,1931-06-24,1000,"Kinston"
"482",2089500,1931-06-25,800,"Kinston"
"483",2089500,1931-06-26,700,"Kinston"
"484",2089500,1931-06-27,868,"Kinston"
"485",2089500,1931-06-28,904,"Kinston"
"486",2089500,1931-06-29,700,"Kinston"
"487",2089500,1931-06-30,606,"Kinston"
"488",2089500,1931-07-01,576,"Kinston"
"489",2089500,1931-07-02,546,"Kinston"
"490",2089500,1931-07-03,488,"Kinston"
"491",2089500,1931-07-04,488,"Kinston"
"492",2089500,1931-07-05,1400,"Kinston"
"493",2089500,1931-07-06,1400,"Kinston"
"494",2089500,1931-07-07,1400,"Kinston"
"495",2089500,1931-07-08,1400,"Kinston"
"496",2089500,1931-07-09,2700,"Kinston"
"497",2089500,1931-07-10,2700,"Kinston"
"498",2089500,1931-07-11,2700,"Kinston"
"499",2089500,1931-07-12,2700,"Kinston"
"500",2089500,1931-07-13,2700,"Kinston"
"501",2089500,1931-07-14,2700,"Kinston"
"502",2089500,1931-07-15,2700,"Kinston"
"503",2089500,1931-07-16,2100,"Kinston"
"504",2089500,1931-07-17,2100,"Kinston"
"505",2089500,1931-07-18,2100,"Kinston"
"506",2089500,1931-07-19,2100,"Kinston"
"507",2089500,1931-07-20,2100,"Kinston"
"508",2089500,1931-07-21,2100,"Kinston"
"509",2089500,1931-07-22,2100,"Kinston"
"510",2089500,1931-07-23,3000,"Kinston"
"511",2089500,1931-07-24,3000,"Kinston"
"512",2089500,1931-07-25,3000,"Kinston"
"513",2089500,1931-07-26,3000,"Kinston"
"514",2089500,1931-07-27,3000,"Kinston"
"515",2089500,1931-07-28,3000,"Kinston"
"516",2089500,1931-07-29,3000,"Kinston"
"517",2089500,1931-07-30,3200,"Kinston"
"518",2089500,1931-07-31,3200,"Kinston"
"519",2089500,1931-08-01,2700,"Kinston"
"520",2089500,1931-08-02,2700,"Kinston"
"521",2089500,1931-08-03,2700,"Kinston"
"522",2089500,1931-08-04,2700,"Kinston"
"523",2089500,1931-08-05,2700,"Kinston"
"524",2089500,1931-08-06,5000,"Kinston"
"525",2089500,1931-08-07,5360,"Kinston"
"526",2089500,1931-08-08,5500,"Kinston"
"527",2089500,1931-08-09,5950,"Kinston"
"528",2089500,1931-08-10,6270,"Kinston"
"529",2089500,1931-08-11,6930,"Kinston"
"530",2089500,1931-08-12,8040,"Kinston"
"531",2089500,1931-08-13,9480,"Kinston"
"532",2089500,1931-08-14,10700,"Kinston"
"533",2089500,1931-08-15,11200,"Kinston"
"534",2089500,1931-08-16,10800,"Kinston"
"535",2089500,1931-08-17,10300,"Kinston"
"536",2089500,1931-08-18,9970,"Kinston"
"537",2089500,1931-08-19,10300,"Kinston"
"538",2089500,1931-08-20,10700,"Kinston"
"539",2089500,1931-08-21,10800,"Kinston"
"540",2089500,1931-08-22,11200,"Kinston"
"541",2089500,1931-08-23,11400,"Kinston"
"542",2089500,1931-08-24,10800,"Kinston"
"543",2089500,1931-08-25,9970,"Kinston"
"544",2089500,1931-08-26,9320,"Kinston"
"545",2089500,1931-08-27,9480,"Kinston"
"546",2089500,1931-08-28,9640,"Kinston"
"547",2089500,1931-08-29,9640,"Kinston"
"548",2089500,1931-08-30,8870,"Kinston"
"549",2089500,1931-08-31,6710,"Kinston"
"550",2089500,1931-09-01,4270,"Kinston"
"551",2089500,1931-09-02,2180,"Kinston"
"552",2089500,1931-09-03,1820,"Kinston"
"553",2089500,1931-09-04,1920,"Kinston"
"554",2089500,1931-09-05,1920,"Kinston"
"555",2089500,1931-09-06,1660,"Kinston"
"556",2089500,1931-09-07,2130,"Kinston"
"557",2089500,1931-09-08,2180,"Kinston"
"558",2089500,1931-09-09,1960,"Kinston"
"559",2089500,1931-09-10,1860,"Kinston"
"560",2089500,1931-09-11,1760,"Kinston"
"561",2089500,1931-09-12,1600,"Kinston"
"562",2089500,1931-09-13,1400,"Kinston"
"563",2089500,1931-09-14,1200,"Kinston"
"564",2089500,1931-09-15,1000,"Kinston"
"565",2089500,1931-09-16,900,"Kinston"
"566",2089500,1931-09-17,800,"Kinston"
"567",2089500,1931-09-18,750,"Kinston"
"568",2089500,1931-09-19,700,"Kinston"
"569",2089500,1931-09-20,700,"Kinston"
"570",2089500,1931-09-21,650,"Kinston"
"571",2089500,1931-09-22,650,"Kinston"
"572",2089500,1931-09-23,600,"Kinston"
"573",2089500,1931-09-24,600,"Kinston"
"574",2089500,1931-09-25,576,"Kinston"
"575",2089500,1931-09-26,546,"Kinston"
"576",2089500,1931-09-27,668,"Kinston"
"577",2089500,1931-09-28,765,"Kinston"
"578",2089500,1931-09-29,833,"Kinston"
"579",2089500,1931-09-30,868,"Kinston"
"580",2089500,1931-10-01,799,"Kinston"
"581",2089500,1931-10-02,668,"Kinston"
"582",2089500,1931-10-03,576,"Kinston"
"583",2089500,1931-10-04,546,"Kinston"
"584",2089500,1931-10-05,517,"Kinston"
"585",2089500,1931-10-06,517,"Kinston"
"586",2089500,1931-10-07,517,"Kinston"
"587",2089500,1931-10-08,546,"Kinston"
"588",2089500,1931-10-09,517,"Kinston"
"589",2089500,1931-10-10,517,"Kinston"
"590",2089500,1931-10-11,440,"Kinston"
"591",2089500,1931-10-12,440,"Kinston"
